
73.9091 9.16774 4
73.5605 5.18296 4
73.5605 5.18296 6
73.9091 9.16774 6

73.9091 9.16774 4
77.1856 6.87344 4
77.1856 6.87344 6
73.9091 9.16774 6

73.9091 9.16774 4
77.5342 10.8582 4
77.5342 10.8582 6
73.9091 9.16774 6

73.9091 9.16774 4
74.2577 13.1525 4
74.2577 13.1525 6
73.9091 9.16774 6

73.9091 9.16774 4
70.6326 11.462 4
70.6326 11.462 6
73.9091 9.16774 6

73.9091 9.16774 4
70.284 7.47726 4
70.284 7.47726 6
73.9091 9.16774 6

73.9091 9.16774 4
73.5605 5.18296 4
73.5605 5.18296 6
73.9091 9.16774 6
